area_code,ST,STATE,occupation_code,occupation_title,GROUP,employment,employment_rse,JOBS_1000,mean_wage_hourly,mean_wage_annual,mean_wage_rse,pct10_wage_hourly,pct25_wage_hourly,median_wage_hourly,pct75_wage_hourly,pct90_wage_hourly,pct10_wage_annual,pct25_wage_annual,median_wage_annual,pct75_wage_annual,pct90_wage_annual,ANNUAL,HOURLY,year,state,occupation_code_original,LOC QUOTIENT,LOC_Q,OCC_GROUP,area_title,AREA_TYPE,industry_code,industry_title,industry_group,OWN_CODE,occupation_group,LOC_QUOTIENT,PCT_TOTAL,state_code,PCT_RPT,mean_wage_annual_growth,median_wage_annual_growth,pct10_wage_annual_growth,pct25_wage_annual_growth,pct75_wage_annual_growth,pct90_wage_annual_growth,mean_wage_annual_cagr,median_wage_annual_cagr,pct10_wage_annual_cagr,pct25_wage_annual_cagr,pct90_wage_annual_cagr,pct75_wage_annual_cagr
15,,,17-2072,"Electronics Engineers, Except Computer",,400.0,6.2,0.675,54.43,113210.0,1.0,37.99,45.45,53.88,61.11,68.73,79020.0,94540.0,112070.0,127110.0,400.0,,,2022,HI,17-2072,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.94,,HI,,0.04053308823529411,0.06520292747837653,0.04662251655629146,0.04916213516812795,0.029147437454457137,-0.14893617021276595,0.02477992932789852,0.024283107699980544,0.026847641194096772,0.024602921054392102,-0.021360063224634462,0.026915140684261152
15,,,17-2072,"Electronics Engineers, Except Computer",,340.0,4.4,0.546,55.84,116150.0,0.5,38.97,45.89,57.26,64.02,72.02,81060.0,95450.0,119100.0,133160.0,340.0,,,2023,HI,17-2072,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.86,,HI,,0.025969437328857925,0.06272865173552233,0.025816249050873097,0.009625555320499357,0.04759656990008665,-0.15000000000000002,0.02477992932789852,0.024283107699980544,0.026847641194096772,0.024602921054392102,-0.021360063224634462,0.026915140684261152
15,HI,Hawaii,17-2081,Environmental engineers,,200.0,16.1,0.344,41.91,87170.0,2.4,30.52,37.34,41.72,46.85,50.36,63480.0,77660.0,86780.0,97440.0,200.0,,,2009,HI,17-2081,,,,,,,,,,,,,,,,,,,,,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,220.0,7.9,0.38,39.87,82930.0,2.8,26.46,35.04,40.41,44.81,51.6,55030.0,72870.0,84050.0,93210.0,220.0,,,2010,HI,17-2081,0.97,,,,,,,,,,,,,,-0.048640587358036,-0.031458861488822265,-0.1331127914303718,-0.06167911408704607,-0.04341133004926112,0.10000000000000009,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,280.0,13.5,0.478,39.22,81570.0,3.6,25.07,33.13,40.64,44.67,51.72,52150.0,68920.0,84530.0,92920.0,280.0,,,2011,HI,17-2081,,1.22,,,,,,,,,,,,,-0.01639937296515137,0.005710886377156443,-0.05233508995093583,-0.05420612048854123,-0.0031112541572793084,0.2727272727272727,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,280.0,13.9,0.48,39.19,81510.0,4.4,23.91,30.82,40.36,44.86,52.16,49730.0,64120.0,83950.0,93310.0,280.0,,,2012,HI,17-2081,,1.23,detailed,,,,,,,,,,,,-0.0007355645457889359,-0.006861469300839973,-0.046404602109300086,-0.06964596633778297,0.004197158846319438,0.0,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,260.0,18.3,0.43,40.16,83540.0,5.4,25.37,30.78,40.13,45.17,52.2,52760.0,64030.0,83460.0,93950.0,260.0,,,2013,HI,17-2081,,1.08,detailed,,,,,,,,,,,,0.02490491964176167,-0.005836807623585516,0.060929016690126625,-0.001403618215845337,0.006858857571535815,-0.0714285714285714,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,160.0,8.2,0.263,43.12,89680.0,4.4,27.38,34.5,43.03,47.25,52.73,56950.0,71770.0,89510.0,98280.0,160.0,,,2014,HI,17-2081,,0.67,detailed,,,,,,,,,,,,0.07349772564041168,0.07248981548046962,0.07941622441243368,0.12088083710760578,0.04608834486428948,-0.3846153846153846,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,180.0,12.6,0.294,40.52,84270.0,5.8,22.99,32.65,41.17,45.77,53.25,47810.0,67910.0,85630.0,95200.0,180.0,,,2015,HI,17-2081,,0.77,detailed,,,,,,,,,,,,-0.06032560214094562,-0.04334711205451902,-0.1604916593503073,-0.05378291765361576,-0.031339031339031376,0.125,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,190.0,11.5,0.295,39.35,81850.0,3.9,22.66,31.75,40.53,46.34,53.91,47130.0,66050.0,84300.0,96380.0,190.0,,,2016,HI,17-2081,,0.79,detailed,,,,,,,,,,,,-0.028717218464459515,-0.015531939740745071,-0.014222965906714125,-0.027389191577087302,0.012394957983193233,0.05555555555555558,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,210.0,11.7,0.325,40.71,84680.0,4.5,24.4,31.82,42.49,48.49,55.01,50760.0,66190.0,88390.0,100850.0,210.0,,,2017,HI,17-2081,,0.88,detailed,,,,,,,,,,,,0.03457544288332315,0.048517200474495814,0.07702100572883519,0.002119606358819137,0.04637891678771533,0.10526315789473695,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2081,Environmental Engineers,,200.0,13.1,0.306,43.88,91270.0,2.8,28.78,35.31,44.64,51.19,57.53,59870.0,73440.0,92840.0,106480.0,200.0,,,2018,HI,17-2081,,0.83,detailed,,,,,,,,,,,,0.07782239017477566,0.050345061658558565,0.17947202521670613,0.10953316210907982,0.0558254833911751,-0.04761904761904767,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,,,17-2081,Environmental Engineers,,200.0,14.2,0.318,44.12,91770.0,2.7,29.29,35.43,44.99,50.95,57.75,60910.0,73690.0,93570.0,105970.0,200.0,,,2019,HI,17-2081,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.88,,,,0.005478251342171614,0.007862990090478306,0.0173709704359446,0.003404139433551112,-0.004789631855747545,0.0,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,,,17-2081,Environmental Engineers,,170.0,8.3,0.296,47.24,98270.0,3.1,31.9,39.09,47.3,54.27,60.73,66360.0,81310.0,98380.0,112890.0,170.0,,,2020,HI,17-2081,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.82,,HI,,0.07082924703061999,0.051405364967404,0.08947627647348555,0.10340616094449717,0.06530150042464844,-0.15000000000000002,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,,,17-2081,Environmental Engineers,,200.0,18.6,0.361,52.94,110110.0,4.6,37.38,42.04,51.01,62.99,62.99,77750.0,87440.0,106100.0,131030.0,200.0,,,2021,HI,17-2081,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.19,,HI,,0.12048437977002147,0.07847123399064859,0.17163954189270636,0.07539048087566114,0.1606873948091061,0.17647058823529416,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,,,17-2081,Environmental Engineers,,220.0,19.2,0.372,48.02,99880.0,4.4,29.26,40.38,47.1,54.84,61.11,60850.0,83990.0,97970.0,114070.0,220.0,,,2022,HI,17-2081,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.21,,HI,,-0.09290709290709287,-0.07662582469368517,-0.21736334405144697,-0.03945562671546199,-0.12943600702129288,0.10000000000000009,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,,,17-2081,Environmental Engineers,,230.0,25.6,0.369,56.76,118060.0,9.3,35.89,45.06,50.79,69.39,74.9,74660.0,93730.0,105640.0,144330.0,230.0,,,2023,HI,17-2081,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,1.4,,HI,,0.18201842210652774,0.07828927222619164,0.2269515201314709,0.11596618645076795,0.26527570789865873,0.045454545454545414,0.021903049637705063,0.014146333270626199,0.011654503328469845,0.01352478528021539,0.010032992219922487,0.028459266246173787
15,HI,Hawaii,17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,120.0,14.8,0.2,34.35,71450.0,4.8,20.23,25.66,34.03,42.77,49.85,42070.0,53380.0,70790.0,88950.0,120.0,,,2009,HI,17-2111,,,,,,,,,,,,,,,,,,,,,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,140.0,14.1,0.246,33.86,70420.0,3.7,21.02,27.25,33.64,40.67,46.32,43710.0,56680.0,69960.0,84590.0,140.0,,,2010,HI,17-2111,1.337,,,,,,,,,,,,,,-0.014415675297410724,-0.011724819889814997,0.03898264796767292,0.06182090670663176,-0.049016301292861164,0.16666666666666674,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,150.0,14.4,0.252,33.3,69260.0,4.4,20.75,25.58,32.52,41.95,49.02,43170.0,53210.0,67640.0,87260.0,150.0,,,2011,HI,17-2111,,1.39,,,,,,,,,,,,,-0.01647259301334847,-0.03316180674671243,-0.012354152367879179,-0.06122088920254054,0.031564014658943096,0.0714285714285714,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,210.0,15.0,0.354,34.17,71070.0,4.6,20.71,25.69,33.16,43.21,51.37,43070.0,53430.0,68980.0,89880.0,210.0,,,2012,HI,17-2111,,1.97,detailed,,,,,,,,,,,,0.026133410337857432,0.019810762862211728,-0.0023164234422052843,0.004134561172711937,0.03002521201008479,0.3999999999999999,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,220.0,14.2,0.361,34.86,72500.0,5.0,21.76,26.31,33.02,44.3,52.2,45260.0,54720.0,68680.0,92150.0,220.0,,,2013,HI,17-2111,,2.0,detailed,,,,,,,,,,,,0.02012100745743628,-0.004349086691794679,0.05084745762711873,0.024143739472206605,0.02525589675122375,0.04761904761904767,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,200.0,13.3,0.329,35.32,73470.0,4.5,21.75,26.8,34.35,43.92,52.6,45230.0,55750.0,71450.0,91350.0,200.0,,,2014,HI,17-2111,,1.81,detailed,,,,,,,,,,,,0.013379310344827644,0.0403319743739079,-0.0006628369421122215,0.01882309941520477,-0.00868149755832881,-0.09090909090909094,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,150.0,17.1,0.242,34.35,71440.0,4.4,21.89,26.57,33.4,41.08,50.18,45530.0,55270.0,69470.0,85440.0,150.0,,,2015,HI,17-2111,,1.34,detailed,,,,,,,,,,,,-0.027630325302844705,-0.027711686494051757,0.00663276586336492,-0.008609865470851963,-0.06469622331691294,-0.25,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,160.0,12.7,0.248,35.57,73980.0,3.8,22.07,26.58,34.57,43.57,51.19,45900.0,55290.0,71900.0,90630.0,160.0,,,2016,HI,17-2111,,1.37,detailed,,,,,,,,,,,,0.03555431131019038,0.03497912768101341,0.008126509993410913,0.00036185996019533206,0.06074438202247201,0.06666666666666665,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,80.0,18.3,0.131,39.21,81560.0,4.5,23.97,28.77,40.64,47.35,54.97,49860.0,59830.0,84530.0,98490.0,80.0,,,2017,HI,17-2111,,0.72,detailed,,,,,,,,,,,,0.10246012435793461,0.1756606397774687,0.08627450980392148,0.08211249773919338,0.08672624958622976,-0.5,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,100.0,24.0,0.153,39.52,82190.0,2.9,25.11,29.51,38.27,48.61,56.85,52230.0,61390.0,79600.0,101120.0,100.0,,,2018,HI,17-2111,,0.84,detailed,,,,,,,,,,,,0.007724374693477198,-0.05832248905713944,0.047533092659446385,0.02607387598194877,0.026703218600873102,0.25,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,,,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,80.0,28.5,0.132,40.48,84200.0,4.0,25.58,29.55,39.23,51.7,58.17,53210.0,61470.0,81600.0,107530.0,80.0,,,2019,HI,17-2111,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.75,,,,0.02445552986981392,0.025125628140703515,0.018763162933180144,0.0013031438345008084,0.06339003164556956,-0.19999999999999996,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,,,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,80.0,41.5,0.147,40.98,85240.0,7.0,26.07,30.35,38.99,53.85,59.48,54220.0,63130.0,81100.0,112000.0,80.0,,,2020,HI,17-2111,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.86,,HI,,0.01235154394299287,-0.006127450980392135,0.0189813944747228,0.02700504311046048,0.0415697944759601,0.0,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,,,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,,,,42.8,89030.0,6.0,29.29,37.38,37.39,47.77,59.38,60920.0,77750.0,77780.0,99370.0,,,,2021,HI,17-2111,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,,,HI,,0.04446269357109345,-0.0409371146732429,0.12357063814090741,0.23158561698083324,-0.1127678571428572,,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,,,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,60.0,42.7,0.105,44.84,93280.0,3.6,29.14,39.37,39.39,53.27,61.11,60600.0,81890.0,81920.0,110800.0,60.0,,,2022,HI,17-2111,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.72,,HI,,0.04773671796023815,0.05322705065569555,-0.005252790544977071,0.05324758842443722,0.11502465532857009,,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,,,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",,40.0,30.1,0.07,49.01,101930.0,4.6,29.9,41.08,46.7,57.46,64.02,62190.0,85450.0,97140.0,119520.0,40.0,,,2023,HI,17-2111,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.47,,HI,,0.09273156089193835,0.185791015625,0.02623762376237626,0.04347295152033226,0.07870036101083033,-0.33333333333333337,0.025702499060083595,0.022859907664933843,0.028311896910109047,0.03417789287165962,-0.07547233686214005,0.021324857930813623
15,HI,Hawaii,17-2112,Industrial engineers,,90.0,28.8,0.147,38.02,79070.0,3.6,25.45,33.45,38.23,45.08,51.76,52940.0,69580.0,79520.0,93760.0,90.0,,,2009,HI,17-2112,,,,,,,,,,,,,,,,,,,,,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,60.0,15.1,0.105,41.31,85930.0,3.4,28.0,34.29,41.76,49.84,54.49,58230.0,71320.0,86870.0,103660.0,60.0,,,2010,HI,17-2112,0.066,,,,,,,,,,,,,,0.0867585683571519,0.09242957746478875,0.0999244427653947,0.025007185972980794,0.10558873720136508,-0.33333333333333337,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,70.0,14.0,0.127,40.95,85180.0,2.8,28.1,32.88,41.61,50.22,55.14,58450.0,68390.0,86540.0,104450.0,70.0,,,2011,HI,17-2112,,0.08,,,,,,,,,,,,,-0.008728034446642607,-0.003798779785886941,0.0037781212433454225,-0.041082445316881655,0.007621068879027693,0.16666666666666674,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,60.0,20.6,0.108,42.48,88350.0,2.5,31.05,36.67,43.43,49.51,54.79,64580.0,76270.0,90330.0,102990.0,60.0,,,2012,HI,17-2112,,0.06,detailed,,,,,,,,,,,,0.03721530875792434,0.04379477698174261,0.10487596236099228,0.1152215236145635,-0.01397797989468641,-0.1428571428571429,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,110.0,13.8,0.181,35.99,74860.0,9.1,19.43,27.09,34.73,45.28,54.52,40420.0,56360.0,72250.0,94180.0,110.0,,,2013,HI,17-2112,,0.1,detailed,,,,,,,,,,,,-0.15268817204301077,-0.2001549872689029,-0.37410963146484977,-0.26104628294217913,-0.08554228565880184,0.8333333333333333,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,80.0,14.9,0.139,35.7,74250.0,9.2,19.25,26.66,34.66,45.3,53.12,40040.0,55450.0,72100.0,94230.0,80.0,,,2014,HI,17-2112,,0.08,detailed,,,,,,,,,,,,-0.008148543948704234,-0.0020761245674740803,-0.009401286491835692,-0.016146202980837465,0.0005308982798895023,-0.2727272727272727,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,100.0,31.0,0.169,39.84,82860.0,9.0,20.74,28.4,37.5,53.01,59.38,43150.0,59080.0,78000.0,110270.0,100.0,,,2015,HI,17-2112,,0.09,detailed,,,,,,,,,,,,0.11595959595959604,0.08183079056865461,0.07767232767232768,0.06546438232642027,0.17022179772896107,0.25,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,60.0,43.1,0.099,,,,,,,,,,,,,60.0,,,2016,HI,17-2112,,0.05,detailed,,,,,,,,,,,,,,,,,-0.4,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,80.0,42.3,0.119,47.36,98520.0,3.5,26.43,36.17,53.21,58.64,62.28,54970.0,75230.0,110690.0,121960.0,80.0,,,2017,HI,17-2112,,0.06,detailed,,,,,,,,,,,,,,,,,0.33333333333333326,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2112,Industrial Engineers,,40.0,28.6,0.062,45.96,95590.0,5.8,26.28,33.31,42.91,56.76,66.16,54670.0,69290.0,89250.0,118060.0,40.0,,,2018,HI,17-2112,,0.03,detailed,,,,,,,,,,,,-0.02974015428339427,-0.193694100641431,-0.00545752228488261,-0.07895786255483184,-0.031977697605772404,-0.5,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,,,17-2112,Industrial Engineers,,60.0,28.2,0.087,46.9,97550.0,6.5,28.42,36.54,44.79,55.53,71.46,59120.0,76000.0,93160.0,115500.0,60.0,,,2019,HI,17-2112,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.04,,,,0.020504236844858248,0.04380952380952374,0.08139747576367284,0.09683937076057147,-0.02168388954768763,0.5,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,,,17-2112,Industrial Engineers,,50.0,26.6,0.09,48.72,101340.0,7.7,22.13,32.22,49.13,64.47,76.89,46020.0,67020.0,102190.0,134090.0,50.0,,,2020,HI,17-2112,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.04,,HI,,0.03885187083546904,0.09693001288106484,-0.22158322056833557,-0.11815789473684213,0.16095238095238096,-0.16666666666666663,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,,,17-2112,Industrial Engineers,,30.0,29.3,0.055,54.62,113620.0,9.3,38.02,40.42,48.3,66.14,88.49,79080.0,84070.0,100460.0,137580.0,30.0,,,2022,HI,17-2112,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.03,,HI,,0.12117623840536806,-0.016929249437322658,0.7183833116036507,0.25440167114294243,0.02602729510030577,-0.4,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,,,17-2112,Industrial Engineers,,40.0,15.6,0.062,57.77,120150.0,4.8,39.69,43.35,54.5,70.93,80.26,82560.0,90170.0,113350.0,147530.0,40.0,,,2023,HI,17-2112,,,,Hawaii,2.0,0.0,Cross-industry,cross-industry,1235.0,detailed,0.03,,HI,,0.05747227600774507,0.12830977503483965,0.04400606980273136,0.07255858213393607,0.07232155836604148,0.33333333333333326,0.030337320977849247,0.025642674200970328,0.03224953577939349,0.01868816446242416,-0.056277942564502026,0.03290796064073742
15,HI,Hawaii,17-2121,Marine engineers and naval architects,,60.0,24.2,0.097,38.62,80330.0,2.8,28.97,32.16,39.02,43.99,48.04,60260.0,66890.0,81150.0,91500.0,60.0,,,2009,HI,17-2121,,,,,,,,,,,,,,,,,,,,,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,60.0,17.4,0.101,36.21,75310.0,2.0,26.91,29.38,35.36,40.44,47.91,55980.0,61120.0,73540.0,84110.0,60.0,,,2010,HI,17-2121,2.246,,,,,,,,,,,,,,-0.06249221959417406,-0.09377695625385085,-0.07102555592432791,-0.08626102556435944,-0.08076502732240443,0.0,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,50.0,10.0,0.089,35.11,73040.0,2.5,28.17,29.66,33.0,40.81,45.9,58590.0,61690.0,68630.0,84880.0,50.0,,,2011,HI,17-2121,,2.07,,,,,,,,,,,,,-0.030142079405125477,-0.06676638564046777,0.04662379421221874,0.009325916230366493,0.009154678397336857,-0.16666666666666663,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,90.0,12.8,0.151,36.77,76470.0,2.8,25.2,29.28,34.2,42.82,51.82,52420.0,60900.0,71140.0,89070.0,90.0,,,2012,HI,17-2121,,2.86,detailed,,,,,,,,,,,,0.046960569550930975,0.03657292729127204,-0.10530807305000855,-0.012805965310423106,0.04936380772855786,0.8,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,80.0,11.0,0.133,37.63,78280.0,3.3,26.47,29.42,35.34,40.52,54.07,55060.0,61200.0,73500.0,84280.0,80.0,,,2013,HI,17-2121,,2.66,detailed,,,,,,,,,,,,0.02366941284163726,0.03317402305313477,0.05036245707745146,0.0049261083743843415,-0.05377792747277421,-0.11111111111111116,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,130.0,20.0,0.205,42.24,87870.0,6.1,29.57,33.6,38.49,48.65,62.97,61500.0,69890.0,80060.0,101200.0,130.0,,,2014,HI,17-2121,,3.67,detailed,,,,,,,,,,,,0.12250894225855902,0.08925170068027222,0.1169633127497276,0.14199346405228752,0.2007593735168487,0.625,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,100.0,23.7,0.167,40.79,84850.0,5.7,30.23,33.66,38.87,45.76,54.87,62880.0,70010.0,80860.0,95190.0,100.0,,,2015,HI,17-2121,,3.02,detailed,,,,,,,,,,,,-0.03436895413679297,0.009992505620784353,0.022439024390243922,0.0017169838317356856,-0.05938735177865617,-0.23076923076923073,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,120.0,28.1,0.192,39.56,82290.0,5.5,27.25,31.41,39.17,45.64,54.15,56680.0,65340.0,81470.0,94930.0,120.0,,,2016,HI,17-2121,,3.32,detailed,,,,,,,,,,,,-0.03017088980553917,0.007543903042295241,-0.09860050890585237,-0.06670475646336238,-0.002731379346569973,0.19999999999999996,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,100.0,11.8,0.161,38.27,79610.0,3.3,27.83,31.16,35.98,42.98,50.74,57880.0,64820.0,74840.0,89400.0,100.0,,,2017,HI,17-2121,,2.1,detailed,,,,,,,,,,,,-0.03256774820755859,-0.08137964895053396,0.02117148906139721,-0.007958371594735225,-0.05825344991046033,-0.16666666666666663,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
15,HI,Hawaii,17-2121,Marine Engineers and Naval Architects,,100.0,12.4,0.155,37.97,78980.0,3.0,31.29,32.12,35.84,42.39,50.23,65080.0,66820.0,74540.0,88160.0,100.0,,,2018,HI,17-2121,,1.98,detailed,,,,,,,,,,,,-0.00791357869614373,-0.004008551576696995,0.12439530062197646,0.03085467448318413,-0.013870246085011195,0.0,0.011984526048657518,0.006907595337737327,0.014779332873398943,0.016893255161057663,,0.010392115799225943
